1,Player_8A0D6480_35722,10,59369
1,Player_8A0D6480_35722,9,58454
1,Player_8A0D6480_35722,15,59741
1,Player_8A0D6480_40162,8,60706
1,Player_8A0D6480_40162,11,61881
1,Player_8A0D6480_40162,10,65918
1,Player_8A0D6480_40162,9,63263
1,Player_8A0D6480_40162,12,66694
1,Player_8A0D6480_40162,15,66982
1,Player_8A0D6480_33993,8,68870
1,Player_8A0D6480_33993,11,70081
1,Player_8A0D6480_33993,9,73316
1,Player_8A0D6480_33993,10,71807
1,Player_8A0D6480_33993,12,73906
1,Player_8A0D6480_33993,15,73914
1,Player_8A0D6480_38595,8,75715
1,Player_8A0D6480_38595,11,76388
1,Player_8A0D6480_38595,10,78849
1,Player_8A0D6480_38595,9,77984
1,Player_8A0D6480_38595,12,79406
1,Player_8A0D6480_38595,15,79732
1,Player_8A0D6480_58565,8,80272
1,Player_8A0D6480_58565,11,81081
1,Player_8A0D6480_58565,10,82784
1,Player_8A0D6480_58565,9,81700
1,Player_8A0D6480_58565,15,83040
1,Player_8A0D6480_30112,8,83841
1,Player_8A0D6480_30112,11,84765
1,Player_8A0D6480_30112,9,86255
1,Player_8A0D6480_30112,10,85484
1,Player_8A0D6480_30112,15,86382
1,Player_8A0D6480_63634,8,86588
1,Player_8A0D6480_63634,11,87352
1,Player_8A0D6480_63634,10,89229
1,Player_8A0D6480_63634,9,88079
1,Player_8A0D6480_63634,15,89402
1,Player_8A0D6480_58244,8,90474
1,Player_8A0D6480_58244,11,91326
1,Player_8A0D6480_58244,9,93624
1,Player_8A0D6480_58244,10,92350
1,Player_8A0D6480_58244,12,94258
1,Player_8A0D6480_58244,15,94288
1,Player_8A0D6480_21696,8,94973
1,Player_8A0D6480_21696,11,96072
1,Player_8A0D6480_21696,10,98532
1,Player_8A0D6480_21696,9,97198
1,Player_8A0D6480_21696,15,98658
1,Player_8A0D6480_2712,8,99465
1,Player_8A0D6480_2712,11,100378
1,Player_8A0D6480_2712,9,102114
1,Player_8A0D6480_2712,10,101247
1,Player_8A0D6480_2712,15,102360
1,Player_8A0D6480_10632,8,102521
1,Player_8A0D6480_10632,11,103362
1,Player_8A0D6480_10632,10,104832
1,Player_8A0D6480_10632,9,104268
1,Player_8A0D6480_10632,15,105145
1,Player_8A0D6480_42413,8,105748
1,Player_8A0D6480_42413,11,106743
1,Player_8A0D6480_42413,9,110870
1,Player_8A0D6480_42413,10,109088
1,Player_8A0D6480_42413,12,111815
1,Player_8A0D6480_42413,15,112225
1,Player_8A0D6480_53967,8,113641
1,Player_8A0D6480_53967,11,114576
1,Player_8A0D6480_53967,10,117494
1,Player_8A0D6480_53967,9,116353
1,Player_8A0D6480_53967,12,117951
1,Player_8A0D6480_53967,15,118037
1,Player_8A0D6480_36227,8,118776
1,Player_8A0D6480_36227,11,119721
1,Player_8A0D6480_36227,9,121379
1,Player_8A0D6480_36227,10,120528
1,Player_8A0D6480_36227,15,121824
1,Player_8A0D6480_46493,8,122619
1,Player_8A0D6480_46493,11,123574
1,Player_8A0D6480_46493,9,125259
1,Player_8A0D6480_46493,10,124254
1,Player_8A0D6480_46493,15,125598
1,Player_8A0D6480_45196,8,126368
1,Player_8A0D6480_45196,11,127607
1,Player_8A0D6480_45196,10,129485
1,Player_8A0D6480_45196,9,128713
1,Player_8A0D6480_45196,15,130024
1,Player_8A0D6480_2489,8,130601
1,Player_8A0D6480_2489,11,131654
1,Player_8A0D6480_2489,10,133449
1,Player_8A0D6480_2489,9,132472
1,Player_8A0D6480_2489,15,133814
1,Player_8A0D6480_63162,8,134227
1,Player_8A0D6480_63162,11,135015
1,Player_8A0D6480_63162,10,137504
1,Player_8A0D6480_63162,9,136102
1,Player_8A0D6480_63162,12,138067
1,Player_8A0D6480_63162,15,138398
1,Player_8A0D6480_690,8,138693
1,Player_8A0D6480_690,11,139220
1,Player_8A0D6480_690,9,140129
1,Player_8A0D6480_690,10,139609
1,Player_8A0D6480_690,15,140334
1,Player_8A0D6480_41153,8,142020
1,Player_8A0D6480_41153,11,143297
1,Player_8A0D6480_41153,9,146890
1,Player_8A0D6480_41153,10,145792
1,Player_8A0D6480_41153,12,147826
1,Player_8A0D6480_41153,15,147855
1,Player_8A0D6480_5602,8,155847
1,Player_8A0D6480_5602,11,157039
1,Player_8A0D6480_5602,10,159872
1,Player_8A0D6480_5602,9,158817
1,Player_8A0D6480_5602,12,160817
1,Player_8A0D6480_5602,15,160845
1,Player_8A0D6480_29406,8,148590
1,Player_8A0D6480_29406,11,149315
1,Player_8A0D6480_29406,9,153032
1,Player_8A0D6480_29406,10,151481
1,Player_8A0D6480_29406,12,153793
1,Player_8A0D6480_29406,15,153845
1,Player_8A0D6480_31909,8,162063
1,Player_8A0D6480_31909,11,162968
1,Player_8A0D6480_31909,9,166025
1,Player_8A0D6480_31909,10,164073
1,Player_8A0D6480_31909,12,166425
1,Player_8A0D6480_31909,15,166470
1,Player_8A0D6480_43414,8,171103
1,Player_8A0D6480_43414,11,172012
1,Player_8A0D6480_43414,9,175298
1,Player_8A0D6480_43414,10,173731
1,Player_8A0D6480_43414,12,175689
1,Player_8A0D6480_43414,15,175934
1,Player_8A0D6480_410,8,167181
1,Player_8A0D6480_410,11,168221
1,Player_8A0D6480_410,10,169635
1,Player_8A0D6480_410,9,169038
1,Player_8A0D6480_410,12,169645
1,Player_8A0D6480_410,15,170006
1,Player_8A0D6480_63702,8,183181
1,Player_8A0D6480_63702,11,183737
1,Player_8A0D6480_63702,10,186785
1,Player_8A0D6480_63702,9,184966
1,Player_8A0D6480_63702,12,187390
1,Player_8A0D6480_63702,15,187588
1,Player_8A0D6480_45036,8,179191
1,Player_8A0D6480_45036,11,180284
1,Player_8A0D6480_45036,10,182058
1,Player_8A0D6480_45036,9,181434
1,Player_8A0D6480_45036,15,182794
1,Player_8A0D6480_4322,8,176349
1,Player_8A0D6480_4322,11,177037
1,Player_8A0D6480_4322,9,178206
1,Player_8A0D6480_4322,10,177605
1,Player_8A0D6480_4322,15,178420
1,Player_8A0D6480_36773,8,192340
1,Player_8A0D6480_36773,11,193599
1,Player_8A0D6480_36773,10,196938
1,Player_8A0D6480_36773,9,195083
1,Player_8A0D6480_36773,12,197601
1,Player_8A0D6480_36773,15,197704
1,Player_8A0D6480_1993,8,188108
1,Player_8A0D6480_1993,11,188798
1,Player_8A0D6480_1993,10,190692
1,Player_8A0D6480_1993,9,189414
1,Player_8A0D6480_1993,15,190832
1,Player_8A0D6480_11399,8,198207
1,Player_8A0D6480_11399,11,198740
1,Player_8A0D6480_11399,10,199858
1,Player_8A0D6480_11399,9,199347
1,Player_8A0D6480_11399,15,200092
1,Player_8A0D6480_39824,8,200966
1,Player_8A0D6480_39824,11,201562
1,Player_8A0D6480_39824,10,202754
1,Player_8A0D6480_39824,9,202186
1,Player_8A0D6480_39824,12,202875
1,Player_8A0D6480_39824,15,202933
1,Player_8A0D6480_64958,8,203258
1,Player_8A0D6480_64958,11,203897
1,Player_8A0D6480_64958,10,204849
1,Player_8A0D6480_64958,9,204408
1,Player_8A0D6480_64958,15,205068
1,Player_8A0D6480_39565,8,205569
1,Player_8A0D6480_39565,11,206217
1,Player_8A0D6480_39565,10,207372
1,Player_8A0D6480_39565,9,206810
1,Player_8A0D6480_39565,15,207543
1,Player_8A0D6480_42427,8,207732
1,Player_8A0D6480_42427,11,208287
1,Player_8A0D6480_42427,9,208841
1,Player_8A0D6480_42427,10,208449
1,Player_8A0D6480_42427,15,209106
1,Player_8A0D6480_35008,8,210405
1,Player_8A0D6480_35008,11,211671
1,Player_8A0D6480_35008,9,214962
1,Player_8A0D6480_35008,10,213050
1,Player_8A0D6480_35008,12,215881
1,Player_8A0D6480_35008,15,215882
1,Player_8A0D6480_46741,8,216412
1,Player_8A0D6480_46741,11,216898
1,Player_8A0D6480_46741,9,218765
1,Player_8A0D6480_46741,10,217490
1,Player_8A0D6480_46741,15,218784
1,Player_8A0D6480_59800,8,221300
1,Player_8A0D6480_59800,11,222441
1,Player_8A0D6480_59800,9,225078
1,Player_8A0D6480_59800,10,223770
1,Player_8A0D6480_59800,12,225690
1,Player_8A0D6480_59800,15,225707
1,Player_8A0D6480_54436,8,226489
1,Player_8A0D6480_54436,11,227404
1,Player_8A0D6480_54436,9,230912
1,Player_8A0D6480_54436,10,229371
1,Player_8A0D6480_54436,12,231505
1,Player_8A0D6480_54436,15,231566
1,Player_8A0D6480_64657,8,232133
1,Player_8A0D6480_64657,11,232819
1,Player_8A0D6480_64657,9,233949
1,Player_8A0D6480_64657,10,233367
1,Player_8A0D6480_64657,15,234154
1,Player_8A0D6480_35517,8,234811
1,Player_8A0D6480_35517,11,235468
1,Player_8A0D6480_35517,10,237826
1,Player_8A0D6480_35517,9,236645
1,Player_8A0D6480_35517,15,238086
1,Player_8A0D6480_64662,8,238978
1,Player_8A0D6480_64662,11,239831
1,Player_8A0D6480_64662,9,242660
1,Player_8A0D6480_64662,10,241008
1,Player_8A0D6480_64662,15,242966
1,Player_8A0D6480_11178,8,243787
1,Player_8A0D6480_11178,11,244506
1,Player_8A0D6480_11178,10,245924
1,Player_8A0D6480_11178,9,245059
1,Player_8A0D6480_11178,12,245968
1,Player_8A0D6480_11178,15,246184
1,Player_8A0D6480_59020,8,246979
1,Player_8A0D6480_59020,11,248066
1,Player_8A0D6480_59020,10,249847
1,Player_8A0D6480_59020,9,249201
1,Player_8A0D6480_59020,15,250132
1,Player_8A0D6480_39403,8,250456
1,Player_8A0D6480_39403,11,250900
1,Player_8A0D6480_39403,10,251607
1,Player_8A0D6480_39403,9,251260
1,Player_8A0D6480_39403,15,251641
1,Player_8A0D6480_64423,8,252100
1,Player_8A0D6480_64423,11,252491
1,Player_8A0D6480_64423,9,254444
1,Player_8A0D6480_64423,10,253195
1,Player_8A0D6480_64423,15,254476
1,Player_8A0D6480_47253,8,255402
1,Player_8A0D6480_47253,11,256220
1,Player_8A0D6480_47253,9,258566
1,Player_8A0D6480_47253,10,256984
1,Player_8A0D6480_47253,12,258628
1,Player_8A0D6480_47253,15,258641
1,Player_8A0D6480_28339,8,258840
1,Player_8A0D6480_28339,11,259290
1,Player_8A0D6480_28339,10,260156
1,Player_8A0D6480_28339,9,259723
1,Player_8A0D6480_28339,15,260195
1,Player_8A0D6480_17541,8,261298
1,Player_8A0D6480_17541,11,262213
1,Player_8A0D6480_17541,9,266521
1,Player_8A0D6480_17541,10,264743
1,Player_8A0D6480_17541,12,266929
1,Player_8A0D6480_17541,15,267102
1,Player_8A0D6480_58033,8,269207
1,Player_8A0D6480_58033,11,270330
1,Player_8A0D6480_58033,10,272995
1,Player_8A0D6480_58033,9,271919
1,Player_8A0D6480_58033,12,273611
1,Player_8A0D6480_58033,15,273720
1,Player_8A0D6480_1679,8,274277
1,Player_8A0D6480_1679,11,275096
1,Player_8A0D6480_1679,9,277865
1,Player_8A0D6480_1679,10,276449
1,Player_8A0D6480_1679,12,277873
1,Player_8A0D6480_1679,15,278153
1,Player_8A0D6480_29639,8,278933
1,Player_8A0D6480_29639,11,279894
1,Player_8A0D6480_29639,10,281562
1,Player_8A0D6480_29639,9,280805
1,Player_8A0D6480_29639,15,281832
1,Player_8A0D6480_18085,8,282389
1,Player_8A0D6480_18085,11,282951
1,Player_8A0D6480_18085,9,286560
1,Player_8A0D6480_18085,10,285697
1,Player_8A0D6480_18085,12,287127
1,Player_8A0D6480_18085,15,287191
1,Player_8A0D6480_63882,8,293820
1,Player_8A0D6480_63882,11,294790
1,Player_8A0D6480_63882,9,297519
1,Player_8A0D6480_63882,10,296177
1,Player_8A0D6480_63882,12,298122
1,Player_8A0D6480_63882,15,298372
1,Player_8A0D6480_28876,8,288438
1,Player_8A0D6480_28876,11,290051
1,Player_8A0D6480_28876,9,292228
1,Player_8A0D6480_28876,10,290932
1,Player_8A0D6480_28876,12,292299
1,Player_8A0D6480_28876,15,293080
1,Player_8A0D6480_43667,8,302878
1,Player_8A0D6480_43667,11,304172
1,Player_8A0D6480_43667,10,306585
1,Player_8A0D6480_43667,9,305103
1,Player_8A0D6480_43667,12,306959
1,Player_8A0D6480_43667,15,307174
1,Player_8A0D6480_29825,8,299195
1,Player_8A0D6480_29825,11,300131
1,Player_8A0D6480_29825,10,301750
1,Player_8A0D6480_29825,9,300923
1,Player_8A0D6480_29825,12,301769
1,Player_8A0D6480_29825,15,301938
1,Player_8A0D6480_4827,8,307889
1,Player_8A0D6480_4827,11,309001
1,Player_8A0D6480_4827,9,310669
1,Player_8A0D6480_4827,10,309744
1,Player_8A0D6480_4827,12,310680
1,Player_8A0D6480_4827,15,311040
1,Player_8A0D6480_23451,8,312140
1,Player_8A0D6480_23451,11,313243
1,Player_8A0D6480_23451,10,315305
1,Player_8A0D6480_23451,9,314426
1,Player_8A0D6480_23451,12,315382
1,Player_8A0D6480_23451,15,315579
1,Player_8A0D6480_8896,8,316643
1,Player_8A0D6480_8896,11,317655
1,Player_8A0D6480_8896,10,322313
1,Player_8A0D6480_8896,9,319345
1,Player_8A0D6480_8896,12,323251
1,Player_8A0D6480_8896,15,323270
1,Player_8A0D6480_14252,8,323909
1,Player_8A0D6480_14252,11,324891
1,Player_8A0D6480_14252,10,327029
1,Player_8A0D6480_14252,9,325992
1,Player_8A0D6480_14252,12,327239
1,Player_8A0D6480_14252,15,327762
1,Player_8A0D6480_12522,8,331291
1,Player_8A0D6480_12522,11,332212
1,Player_8A0D6480_12522,10,334902
1,Player_8A0D6480_12522,9,333165
1,Player_8A0D6480_12522,15,335060
1,Player_8A0D6480_49840,8,328464
1,Player_8A0D6480_49840,11,329165
1,Player_8A0D6480_49840,9,330608
1,Player_8A0D6480_49840,10,329841
1,Player_8A0D6480_49840,15,330770
1,Player_8A0D6480_30341,8,335745
1,Player_8A0D6480_30341,11,336441
1,Player_8A0D6480_30341,9,338690
1,Player_8A0D6480_30341,10,337227
1,Player_8A0D6480_30341,15,338805
1,Player_8A0D6480_5515,8,340550
1,Player_8A0D6480_5515,11,342208
1,Player_8A0D6480_5515,10,345019
1,Player_8A0D6480_5515,9,343821
1,Player_8A0D6480_5515,12,345559
1,Player_8A0D6480_5515,15,345847
1,Player_8A0D6480_60346,8,349303
1,Player_8A0D6480_60346,11,350362
1,Player_8A0D6480_60346,10,352252
1,Player_8A0D6480_60346,9,351349
1,Player_8A0D6480_60346,15,352519
1,Player_8A0D6480_3505,8,346447
1,Player_8A0D6480_3505,11,347091
1,Player_8A0D6480_3505,10,348114
1,Player_8A0D6480_3505,9,347578
1,Player_8A0D6480_3505,15,348304
1,Player_8A0D6480_40324,8,353503
1,Player_8A0D6480_40324,11,354453
1,Player_8A0D6480_40324,9,357249
1,Player_8A0D6480_40324,10,355300
1,Player_8A0D6480_40324,15,357563
1,Player_8A0D6480_57274,8,358709
1,Player_8A0D6480_57274,11,359713
1,Player_8A0D6480_57274,10,363058
1,Player_8A0D6480_57274,9,360707
1,Player_8A0D6480_57274,12,363452
1,Player_8A0D6480_57274,15,363623
1,Player_8A0D6480_53436,8,373675
1,Player_8A0D6480_53436,11,374203
1,Player_8A0D6480_53436,9,375052
1,Player_8A0D6480_53436,10,374505
1,Player_8A0D6480_53436,15,375083
1,Player_8A0D6480_45717,8,368287
1,Player_8A0D6480_45717,11,368988
1,Player_8A0D6480_45717,10,372248
1,Player_8A0D6480_45717,9,370317
1,Player_8A0D6480_45717,12,372553
1,Player_8A0D6480_45717,15,372719
1,Player_8A0D6480_17115,8,364501
1,Player_8A0D6480_17115,11,365353
1,Player_8A0D6480_17115,9,367778
1,Player_8A0D6480_17115,10,366209
1,Player_8A0D6480_17115,15,367866
1,Player_8A0D6480_29863,8,375937
1,Player_8A0D6480_29863,11,376703
1,Player_8A0D6480_29863,10,378104
1,Player_8A0D6480_29863,9,377491
1,Player_8A0D6480_29863,15,378238
1,Player_8A0D6480_12240,8,389402
1,Player_8A0D6480_12240,11,390768
1,Player_8A0D6480_12240,9,394034
1,Player_8A0D6480_12240,10,392160
1,Player_8A0D6480_12240,12,394796
1,Player_8A0D6480_12240,15,395094
1,Player_8A0D6480_64694,8,384568
1,Player_8A0D6480_64694,11,385259
1,Player_8A0D6480_64694,9,387161
1,Player_8A0D6480_64694,10,385717
1,Player_8A0D6480_64694,12,387795
1,Player_8A0D6480_64694,15,387842
1,Player_8A0D6480_16283,8,378926
1,Player_8A0D6480_16283,11,380035
1,Player_8A0D6480_16283,10,382517
1,Player_8A0D6480_16283,9,380897
1,Player_8A0D6480_16283,15,382869
1,Player_8A0D6480_28322,8,395885
1,Player_8A0D6480_28322,11,396521
1,Player_8A0D6480_28322,10,399318
1,Player_8A0D6480_28322,9,398020
1,Player_8A0D6480_28322,12,399937
1,Player_8A0D6480_28322,15,399971
1,Player_8A0D6480_41603,8,400794
1,Player_8A0D6480_41603,11,401405
1,Player_8A0D6480_41603,9,403565
1,Player_8A0D6480_41603,10,402169
1,Player_8A0D6480_41603,15,403589
1,Player_8A0D6480_33442,8,404777
1,Player_8A0D6480_33442,11,406164
1,Player_8A0D6480_33442,10,410202
1,Player_8A0D6480_33442,9,407997
1,Player_8A0D6480_33442,12,410909
1,Player_8A0D6480_33442,15,411254
1,Player_8A0D6480_32128,8,411889
1,Player_8A0D6480_32128,11,412980
1,Player_8A0D6480_32128,10,416185
1,Player_8A0D6480_32128,9,413971
1,Player_8A0D6480_32128,12,416220
1,Player_8A0D6480_32128,15,416412
1,Player_8A0D6480_62680,8,417077
1,Player_8A0D6480_62680,11,418003
1,Player_8A0D6480_62680,9,419413
1,Player_8A0D6480_62680,10,418658
1,Player_8A0D6480_62680,12,419424
1,Player_8A0D6480_62680,15,419602
1,Player_8A0D6480_5095,8,420043
1,Player_8A0D6480_5095,11,420863
1,Player_8A0D6480_5095,10,422325
1,Player_8A0D6480_5095,9,421600
1,Player_8A0D6480_5095,15,422628
1,Player_8A0D6480_47499,8,423133
1,Player_8A0D6480_47499,11,424044
1,Player_8A0D6480_47499,10,426779
1,Player_8A0D6480_47499,9,424966
1,Player_8A0D6480_47499,15,426881
1,Player_8A0D6480_5803,8,428139
1,Player_8A0D6480_5803,11,429723
1,Player_8A0D6480_5803,9,432814
1,Player_8A0D6480_5803,10,431065
1,Player_8A0D6480_5803,12,433663
1,Player_8A0D6480_5803,15,434470
1,Player_8A0D6480_57484,8,434907
1,Player_8A0D6480_57484,11,435470
1,Player_8A0D6480_57484,10,436290
1,Player_8A0D6480_57484,9,435950
1,Player_8A0D6480_57484,15,436451
1,Player_8A0D6480_61342,8,437206
1,Player_8A0D6480_61342,11,438036
1,Player_8A0D6480_61342,10,439516
1,Player_8A0D6480_61342,9,438766
1,Player_8A0D6480_61342,15,439539
1,Player_8A0D6480_36057,8,440427
1,Player_8A0D6480_36057,11,441728
1,Player_8A0D6480_36057,10,445959
1,Player_8A0D6480_36057,9,443359
1,Player_8A0D6480_36057,12,446644
1,Player_8A0D6480_36057,15,446817
1,Player_8A0D6480_24021,8,447850
1,Player_8A0D6480_24021,11,448590
1,Player_8A0D6480_24021,9,451350
1,Player_8A0D6480_24021,10,449721
1,Player_8A0D6480_24021,12,451368
1,Player_8A0D6480_24021,15,451403
1,Player_8A0D6480_61407,8,452350
1,Player_8A0D6480_61407,11,453541
1,Player_8A0D6480_61407,9,457887
1,Player_8A0D6480_61407,10,456168
1,Player_8A0D6480_61407,12,458714
1,Player_8A0D6480_61407,15,458974
1,Player_8A0D6480_48820,8,460244
1,Player_8A0D6480_48820,11,461220
1,Player_8A0D6480_48820,10,463944
1,Player_8A0D6480_48820,9,462841
1,Player_8A0D6480_48820,12,464454
1,Player_8A0D6480_48820,15,464587
1,Player_8A0D6480_20902,8,465295
1,Player_8A0D6480_20902,11,466639
1,Player_8A0D6480_20902,9,470296
1,Player_8A0D6480_20902,10,468687
1,Player_8A0D6480_20902,12,470808
1,Player_8A0D6480_20902,15,470865
1,Player_8A0D6480_48563,8,471854
1,Player_8A0D6480_48563,11,472993
1,Player_8A0D6480_48563,9,476294
1,Player_8A0D6480_48563,10,474323
1,Player_8A0D6480_48563,12,476305
1,Player_8A0D6480_48563,15,476395
1,Player_8A0D6480_60334,8,477326
1,Player_8A0D6480_60334,11,477918
1,Player_8A0D6480_60334,9,480221
1,Player_8A0D6480_60334,10,478807
1,Player_8A0D6480_60334,12,480311
1,Player_8A0D6480_60334,15,480384
1,Player_8A0D6480_5032,8,480973
1,Player_8A0D6480_5032,11,481913
1,Player_8A0D6480_5032,9,483413
1,Player_8A0D6480_5032,10,482564
1,Player_8A0D6480_5032,15,483778
1,Player_8A0D6480_51432,8,484231
1,Player_8A0D6480_51432,11,484886
1,Player_8A0D6480_51432,9,485808
1,Player_8A0D6480_51432,10,485235
1,Player_8A0D6480_51432,15,486179
1,Player_8A0D6480_39611,8,488694
1,Player_8A0D6480_39611,11,489917
1,Player_8A0D6480_39611,9,493212
1,Player_8A0D6480_39611,10,491156
1,Player_8A0D6480_39611,12,493954
1,Player_8A0D6480_39611,15,493999
1,Player_8A0D6480_24470,8,494687
1,Player_8A0D6480_24470,11,495434
1,Player_8A0D6480_24470,9,496852
1,Player_8A0D6480_24470,10,496182
1,Player_8A0D6480_24470,15,496866
1,Player_8A0D6480_17554,8,497343
1,Player_8A0D6480_17554,11,498153
1,Player_8A0D6480_17554,9,499486
1,Player_8A0D6480_17554,10,498750
1,Player_8A0D6480_17554,15,499961
1,Player_8A0D6480_41874,8,500625
1,Player_8A0D6480_41874,11,501352
1,Player_8A0D6480_41874,9,503667
1,Player_8A0D6480_41874,10,502193
1,Player_8A0D6480_41874,15,503767
1,Player_8A0D6480_58765,8,504447
1,Player_8A0D6480_58765,11,505153
1,Player_8A0D6480_58765,10,507638
1,Player_8A0D6480_58765,9,506574
1,Player_8A0D6480_58765,12,507660
1,Player_8A0D6480_58765,15,507815
1,Player_8A0D6480_12968,8,509065
1,Player_8A0D6480_12968,11,510250
1,Player_8A0D6480_12968,9,512933
1,Player_8A0D6480_12968,10,510980
1,Player_8A0D6480_12968,12,513421
1,Player_8A0D6480_12968,15,513670
1,Player_8A0D6480_16349,8,514621
1,Player_8A0D6480_16349,11,516004
1,Player_8A0D6480_16349,9,519141
1,Player_8A0D6480_16349,10,517903
1,Player_8A0D6480_16349,12,519530
1,Player_8A0D6480_16349,15,519643
1,Player_8A0D6480_29573,8,520223
1,Player_8A0D6480_29573,11,521102
1,Player_8A0D6480_29573,10,524804
1,Player_8A0D6480_29573,9,522302
1,Player_8A0D6480_29573,12,525344
1,Player_8A0D6480_29573,15,525694
1,Player_8A0D6480_13772,8,526593
1,Player_8A0D6480_13772,11,527280
1,Player_8A0D6480_13772,9,530152
1,Player_8A0D6480_13772,10,528451
1,Player_8A0D6480_13772,12,530317
1,Player_8A0D6480_13772,15,530566
1,Player_8A0D6480_64730,8,531424
1,Player_8A0D6480_64730,11,532195
1,Player_8A0D6480_64730,10,533631
1,Player_8A0D6480_64730,9,532872
1,Player_8A0D6480_64730,15,533764
1,Player_8A0D6480_65173,8,534516
1,Player_8A0D6480_65173,11,535518
1,Player_8A0D6480_65173,9,536919
1,Player_8A0D6480_65173,10,536141
1,Player_8A0D6480_65173,15,537061
1,Player_8A0D6480_46032,8,538012
1,Player_8A0D6480_46032,11,538760
1,Player_8A0D6480_46032,9,541796
1,Player_8A0D6480_46032,10,540400
1,Player_8A0D6480_46032,12,542043
1,Player_8A0D6480_46032,15,542466
1,Player_8A0D6480_5600,8,543172
1,Player_8A0D6480_5600,11,544053
1,Player_8A0D6480_5600,10,545554
1,Player_8A0D6480_5600,9,544883
1,Player_8A0D6480_5600,12,545572
1,Player_8A0D6480_5600,15,545641
1,Player_8A0D6480_28080,8,546196
1,Player_8A0D6480_28080,11,547031
1,Player_8A0D6480_28080,9,548171
1,Player_8A0D6480_28080,10,547530
1,Player_8A0D6480_28080,15,548542
1,Player_8A0D6480_9141,8,549497
1,Player_8A0D6480_9141,11,550697
1,Player_8A0D6480_9141,9,555037
1,Player_8A0D6480_9141,10,553246
1,Player_8A0D6480_9141,12,555922
1,Player_8A0D6480_9141,15,556090
1,Player_8A0D6480_36258,8,558004
1,Player_8A0D6480_36258,11,559397
1,Player_8A0D6480_36258,10,562344
1,Player_8A0D6480_36258,9,560781
1,Player_8A0D6480_36258,12,563226
1,Player_8A0D6480_36258,15,563274
1,Player_8A0D6480_14805,8,564857
1,Player_8A0D6480_14805,11,566292
1,Player_8A0D6480_14805,10,569285
1,Player_8A0D6480_14805,9,567941
1,Player_8A0D6480_14805,12,570258
1,Player_8A0D6480_14805,15,570381
1,Player_8A0D6480_54914,8,571337
1,Player_8A0D6480_54914,11,572134
1,Player_8A0D6480_54914,9,574973
1,Player_8A0D6480_54914,10,573276
1,Player_8A0D6480_54914,12,575039
1,Player_8A0D6480_54914,15,575353
1,Player_8A0D6480_43735,8,576232
1,Player_8A0D6480_43735,11,577096
1,Player_8A0D6480_43735,9,578680
1,Player_8A0D6480_43735,10,577811
1,Player_8A0D6480_43735,15,578956
1,Player_8A0D6480_60620,8,579649
1,Player_8A0D6480_60620,11,580401
1,Player_8A0D6480_60620,9,581662
1,Player_8A0D6480_60620,10,580948
1,Player_8A0D6480_60620,15,581855
1,Player_8A0D6480_61648,8,582393
